MBRD;SIFK;PART;GLAV;SALD;RATA;POCE
0005978;012;11;11600.39;11600.39;3867;D
0005978;012;11;10174.43;10174.43;3392;D
0006096;012;9;15043.07;5013.07;5013.07;N
0006096;012;10;8701.67;6525.67;2176;N
0006099;012;11;5266.8;5266.8;1756;D
0006121;012;9;23072.8;7690.8;7690.8;N
0006121;012;10;18998.44;14248.44;4750;N
0006121;012;11;17349.84;17349.84;5784;D
0006216;012;10;23547.9;17660.9;5887;N
0006261;012;10;9545.2;7158.2;2387;N
0006264;012;9;12556.86;4184.86;4184.86;N
0006264;012;10;30458.4;20306.4;10152;N
0006497;012;10;17730.98;13297.98;4433;N
0006503;012;10;15426.53;11569.53;3857;N
0006503;012;11;10474.61;10474.61;3492;D
0006519;012;8;8649.22;8649.22;2000;N
0006526;012;11;5018.96;5018.96;1673;D
0006549;012;10;19349.77;14511.77;4838;N
0006577;012;0824;12600;12600;4200;N
0006604;012;11;8665.13;8665.13;2889;D
0006616;012;10;5559.5;4169.5;1390;N
0006642;012;07/24;13110.67;4370.23;0;N
0006642;012;07/24;8391.36;2797.12;0;N
0006642;012;0824;11356.81;0.01;0.01;N
0006642;012;8;14086.76;14086.76;0;N
0006642;012;3;7749.46;7749.46;0;N
0006642;012;6;12612.45;4203.45;0;N
0006643;012;9;6497.34;2165.34;2165.34;N
0006643;012;10;19205.51;14403.51;4802;N
0006644;012;10;25764.12;19322.12;6442;N
0006655;012;06/24;41883.35;10799.35;542;N
0006655;012;06/24;18401.06;9401.06;1800;N
0006655;012;06/24;21206.66;19206.66;1000;N
0006655;012;9;24616.05;8204.05;8204.05;N
0006655;012;4;16607.26;3535.26;1000;N
0006655;012;10;19436.95;14576.95;4860;N
0006655;012;10;35467.02;26600.02;8867;N
0006655;012;11;15977.13;15977.13;5326;D
0006659;012;0824;20855.92;0.01;0.01;N
0006659;012;10;18587.67;13940.67;4647;N
0006659;012;11;17490.28;17490.28;5831;D
0006676;012;9;21269.34;7089.34;7089.34;N
0006676;012;11;17300.18;17300.18;5767;D
0006680;012;9;13005.07;4333.07;4333.07;N
0009359;012;10;7670.41;5752.41;1918;N
0009480;012;0824;7102.81;0.01;0.01;N
0009480;012;10;23737.94;17802.94;5935;N
0000800;014;11;5837.2;5837.2;1946;D
0000939;014;11;9036.3;9036.3;3013;D
0004086;014;11;11507.8;11507.8;3836;D
0004638;014;11;5066.1;5066.1;1689;D
0004701;014;11;34580;34580;11527;D
0004769;014;11;63525;63525;21175;D
0004846;014;11;17290;17290;5764;D
0005164;014;11;23140;23140;7714;D
0005255;014;11;13097.5;13097.5;4366;D
0005314;014;11;26200;26200;8734;D
0005331;014;11;19630;19630;6544;D
0005415;014;11;51480;51480;17160;D
0005592;014;11;11570;11570;3857;D
0005610;014;11;9750;9750;3250;D
0005649;014;11;19955;19955;6652;D
0005757;014;11;17370;17370;5790;D
0005941;014;11;20964.8;20964.8;6989;D
0005978;014;11;13198;13198;4400;D
0006001;014;11;20800;20800;6934;D
0006076;014;11;7904;7904;2635;D
0006099;014;11;22425;22425;7475;D
0006216;014;11;29700;29700;9900;D
0006258;014;11;22750;22750;7584;D
0006267;014;11;15990;15990;5330;D
0006414;014;11;22750;22750;7584;D
0006444;014;11;24147.5;24147.5;8050;D
0007777;014;11;25935;25935;8645;D
0009480;014;11;19809.4;19809.4;6604;D
0010304;014;10;14250;9500;4750;N
0005932;020;8;73811.4;36905.4;12302;N
0004086;022;10;3580;2685;895;N
0004086;022;01;48960;23105;1000;N
0004086;022;11;2490;2490;623;D
0004553;022;8;4190;1046;1046;N
0004668;022;11;15300;15300;3825;D
0004668;022;8;5300;1325;1325;N
0004921;022;10;4990;3742;1248;N
0004934;022;8;12370;3091;3091;N
0005330;022;10;9500;7125;2375;N
0005572;022;11;2470;2470;618;D
0006450;022;8;16860;10860;2000;N
0006497;022;8;11850;2961;2961;N
0006549;022;8;7005;1749;1749;N
0006549;022;10;3910;2932;978;N
0006549;022;7;10985;2738;500;N
0006571;022;8;19755;4938;4938;N
0009197;022;10;17850;13387;4463;N
0009197;022;11;17850;17850;4463;D
0004719;024;;2149838.11;1239133.39;17653.43;N
0005098;028;9;46350;27810;9270;N
0006577;028;10;96480;86480;8000;N
0006655;028;9;35030;21018;7006;N
0006234;031;5;50000;3035.78;3035.78;N
0006596;032;7018833087;1483639.43;1213933.47;0;N
0004396;033;11;7900;7900;1975;D
0005189;033;9;13500;9000;2250;N
0005653;033;06/24;18466;3077.7;3077.66;N
0005682;033;11;7693;7693;1924;D
0009233;033;8;28700;16400;4100;N
0004389;034;10;10320;7740;2580;N
0004701;034;9;137900.02;68950;34475.01;N
0004773;034;11;16200;16200;4050;D
0005189;034;8;7500;1875;1875;N
0005415;034;11;10760;10760;2690;D
0005729;034;10;12700.01;9525.01;3175;N
0005875;034;9;8900;4450;2225;N
0005990;034;10;12200.02;9149.02;3051;N
0006025;034;10;12000;9000;3000;N
0006080;034;11;35700.01;35700.01;8925;D
0006232;034;11;26000.02;26000.02;6500;D
0006415;034;10;42000;31500;10500;N
0006577;034;06/24;33510;16755;0;N
0006577;034;8;10900.01;10900.01;2725;N
0006642;034;9;12551.6;6275.6;3138;N
0006642;034;8;4105.04;1026.26;1026.26;N
0006655;034;8;46290.11;24717.11;5000;N
0006655;034;05/24;59750.03;9812.52;7000;N
0006680;034;10;9900;7425;2475;N
0006264;035;12;1021803.34;197836.97;12172.19;N
0004836;036;10;22800;17100;5700;N
0006026;036;9;56300;37532;4692;N
0006134;036;10;10000;5000;5000;N
0006263;036;10;23000;17250;5750;N
0006545;036;11;28000;28000;7000;D
0004086;037;03;58995.2;10718.53;2000;N
0004434;037;9;4300;1432;1432;N
0004934;037;9;6500;2166;2166;N
0005278;037;6;5200;5200;1734;N
0005278;037;3;53040;17680;17680;N
0005415;037;9;9840;3280;3280;N
0006577;037;9;6020;2006;2006;N
0000800;038;4;7879.27;1747.27;876;N
0002824;038;6;7750.73;1290.73;1290.73;N
0002824;038;11;13204.58;13204.58;2201;D
0004026;038;12;15062.57;1246.57;1246.57;N
0004086;038;4;13219.23;2936.23;1469;N
0004162;038;4;8427.9;1868.9;937;N
0004162;038;11;10243.33;10243.33;1708;D
0004430;038;11;10758.33;10758.33;1794;D
0004463;038;10;15511.56;13787.56;1724;N
0004510;038;11;12635.95;12635.95;1404;D
0004510;038;8;11453.58;5726.58;1909;N
0004657;038;4;6290.89;1397.89;699;N
0004668;038;5;63607.59;46590.49;3534;N
0004668;038;5;17731.26;9847.26;1971;N
0004712;038;6;31231.64;18216.64;2603;N
0004719;038;5;17762.75;7892.75;1974;N
0004759;038;8;18000;12000;2000;N
0005116;038;11;10000;10000;1667;D
0005164;038;8;10631.64;5315.64;1772;N
0005189;038;6;5664.98;939.98;939.98;N
0005226;038;4;10878.38;2415.38;1209;N
0005312;038;12;6285.79;1045.79;524;N
0005371;038;8;85663.79;71383.79;4760;N
0005538;038;5;65251.68;43495.68;3626;N
0005538;038;11;9393.59;9393.59;1566;D
0005541;038;12;14203.94;1179.94;1179.94;N
0005561;038;11;8610.78;8610.78;1436;D
0005561;038;8;4795.67;2395.67;800;N
0005566;038;6;7766.18;1291.18;1291.18;N
0005572;038;5;53920.13;32350.13;3595;N
0005572;038;11;34818.53;34818.53;2902;D
0005574;038;11;29447.83;29447.83;2454;D
0005576;038;12;6900.59;564.59;564.59;N
0005577;038;8;61943.49;51617.49;3442;N
0005592;038;5;17594.84;7823.82;1955;N
0005600;038;9;20885;16243;2321;N
0005607;038;9;11469.03;7645.03;1912;N
0005607;038;4;14676.99;3259.99;1631;N
0005610;038;4;23590.81;5236.81;2622;N
0005643;038;11;9429.62;9429.62;1572;D
0005653;038;8;86476.79;72061.79;4805;N
0005682;038;6;13061.01;5801.01;1452;N
0005722;038;4;7712.08;1713.08;857;N
0005750;038;10;8260.59;6883.59;1377;N
0005751;038;4;7476.95;1659.95;831;N
0005774;038;4;17190.21;3813.21;1911;N
0005774;038;11;34303.99;34303.99;2859;D
0005779;038;5;15501.04;8609.04;1723;N
0005779;038;11;40947.72;6817.72;3413;N
0005860;038;11;15973.37;15973.37;1775;D
0005862;038;6;43126.45;25156.45;3594;N
0005896;038;5;13500;4500;1500;N
0005901;038;5;14918.6;4970.6;1658;N
0005979;038;8;28445.47;21332.47;2371;N
0005987;038;8;22879.07;15268.07;2543;N
0005999;038;5;17899.18;5965.18;1989;N
0006016;038;4;19792.28;4392.28;2200;N
0006025;038;9;10269.07;6845.07;1712;N
0006026;038;8;23445.79;15627.79;2606;N
0006026;038;10;6607.44;5505.44;1102;N
0006037;038;10;36889.86;32790.86;4099;N
0006037;038;11;91564.39;91564.39;6105;D
0006086;038;11;89587.15;89587.15;5600;D
0006100;038;4;16150.45;3585.45;1795;N
0006129;038;8;51991.99;38992.99;4333;N
0006154;038;8;22564.24;15040.24;2508;N
0006154;038;8;11450.43;5723.43;1909;N
0006170;038;10;20234.28;17985.28;2249;N
0006206;038;9;19510.84;11704.84;3903;N
0006216;038;8;17707.11;11803.11;1968;N
0006224;038;4;18387.21;4079.21;2044;N
0006224;038;6;29184.12;17019.12;2433;N
0006257;038;8;16996.61;11329.61;1889;N
0006267;038;12;14882.38;1231.38;1231.38;N
0006414;038;5;15684.76;5226.76;1743;N
0006444;038;10;18164;15136;3028;N
0006489;038;9;12740.9;9908.9;1416;N
0006499;038;4;9917.03;2203.03;1102;N
0006503;038;12;24000;2000;2000;N
0006503;038;5;16702.72;5566.72;1856;N
0006503;038;8;9370.89;4684.89;1562;N
0006516;038;10;21237.98;16989.98;4248;N
0006539;038;12;18147.18;1504;1504;N
0006539;038;12;12719.99;1059.99;1059.99;N
0006547;038;1;19089.51;3179.51;1591;N
0006561;038;9;9748.94;6498.94;1625;N
0006570;038;8;25451.4;19913.4;2846;N
0006578;038;12;19200;1600;1600;N
0006585;038;11;18000;18000;2000;D
0006644;038;6;70000;38180;6364;N
0006655;038;5;23340.82;7776.82;2594;N
0006674;038;11;18000;18000;2000;D
0006676;038;9;44273.11;38369.11;2952;N
0006676;038;11;41507.43;41507.43;2768;D
0006687;038;12;12000;1000;1000;N
0006693;038;11;19247.8;19247.8;2139;D
0006698;038;4;11975.67;2658.67;1331;N
0006706;038;11;18765.04;18765.04;2085;D
0006730;038;10;42465.9;37746.9;4719;N
0006731;038;11;19971.67;19971.67;3329;D
0008235;038;4;25869.98;5744.98;2875;N
0009215;038;4;22399.52;4976.52;2489;N
0009233;038;7/11;21976.41;14651.41;2442;D
0009233;038;prebijeno stanje;1135.93;1135.93;1135.93;D
0009233;038;8;42198.72;33756.72;2814;N
0009326;038;9;13433.59;10447.59;1493;N
0009359;038;8;13017.42;8676.42;1447;N
0009363;038;8;18829.07;12550.07;2093;N
0009611;038;10;13074.68;11206.68;1868;N
0009621;038;10;16268.81;13556.81;2712;N
0009622;038;4;17885.13;7945.13;1988;N
0009891;038;6;58247.1;33977.1;4854;N
0010012;038;6;25340.08;11260.08;2816;N
0010304;038;11;7050.34;7050.34;1176;D
0010306;038;5;8800;1465;1465;N
0004166;039;0049034345936;1349443.04;1085153.09;19081.75;N
0004668;039;0049034434653;1070013.31;919307.21;15070.61;N
0004763;039;0049038125884;830202.62;798270.75;31931.87;N
0005164;039;0049034667291;1703245.1;1446151.5;32136.7;N
0005278;039;0049034590159;2291294.96;2199026.7;32271.76;N
0005750;039;0049034703280;2309221.04;2080951.36;32524.24;N
0005750;039;0049038208917;510364.33;510364.33;7188.23;D
0005793;039;0049034640237;1026320.62;896223.64;14455.22;N
0005832;039;0049034725550;2565801.55;2312835.2;36138.05;N
0005987;039;0049038064907;3522931.96;3423694.44;49618.76;N
0006129;039;004034201330;967590.54;844721.9;15358.58;N
0006170;039;0049034230756;1547376.78;1372672.95;24957.69;N
0006174;039;0049034705517;1539480.93;1387701.12;21682.83;N
0006258;039;0049034435838;845105.9;702271.1;11902.9;N
0006510;039;0049038068031;2642198.97;2567770.83;37214.07;N
0006571;039;0049034044626;1200000;797859.56;23655.32;N
0006661;039;0049034519225;916517.7;774522;12908.7;N
0006676;039;0049034412536;1589613.03;1369364.6;16064.26;N
0006676;039;0049034595614;523360.6;471024.54;7476.58;N
0005643;040;12;6500;538;538;N
0006100;040;12;12000;1000;1000;N
0004166;041;6/24;10460;1740;1740;N
0004668;042;8;33848.2;26794.7;2820.68;N
0005561;042;5;13855;1975;1975;N
0005561;042;11;12780;12780;1826;D
0006025;042;8;12999.1;3249.1;3249.1;N
0006026;042;3;11340;2268;1134;N
0006026;042;8;30419.1;22814.1;2535;N
0010306;042;5;31619.5;18444.5;2635;N
0004086;043;11;9990;9990;1998;D
0004221;043;11;10990;10990;2198;D
0005189;043;07/24;4000;800;800;N
0005189;043;9;11190;6714;2238;N
0006480;043;10;7990;6392;1598;N
0006480;043;11;12141;12141;2429;D
0009359;043;11;12490;12490;2498;D
0009703;043;11;12490;12490;2498;D
0005574;045;0049015181086;437319.61;36678.74;8194.95;N
0004463;047;3;21860;4372;2186;N
0004463;047;10;37480;33732;3748;N
0004532;047;3;36990;11097;3699;N
0004611;047;10;14990;13491;1499;N
0004638;047;3;4680;936;468;N
0004698;047;10;5280;4752;528;N
0004723;047;3;29060;5812;2906;N
0004723;047;10;19980;17982;1998;N
0004836;047;10;7780;7002;778;N
0004864;047;3;31990;6398;3199;N
0004868;047;3;17580;3516;1758;N
0005097;047;10;36470;32823;3647;N
0005139;047;3;5990;1198;599;N
0005255;047;10;11480;10332;1148;N
0005318;047;10;19990;17991;1999;N
0005325;047;3;9980;1996;998;N
0005399;047;10;52960;47664;5296;N
0005607;047;10;31990;28791;3199;N
0005631;047;10;7990;7191;799;N
0005635;047;3;12990;2598;1299;N
0005649;047;3;53280;10656;5328;N
0005649;047;10;6970;6273;697;N
0005689;047;3;14990;2998;1499;N
0005729;047;3;19990;3998;1999;N
0005932;047;10;19990;17991;1999;N
0005979;047;10;10990;9891;1099;N
0006012;047;10;6990;6291;699;N
0006018;047;10;5990;5391;599;N
0006076;047;10;7680;6912;768;N
0006080;047;10;34960;31464;3496;N
0006096;047;3;22980;4596;2298;N
0006099;047;3;26670;5334;2667;N
0006099;047;10;13980;12582;1398;N
0006139;047;3;19480;3896;1948;N
0006258;047;10;16990;15291;1699;N
0006264;047;3;48980;9796;4898;N
0006264;047;10;23770;21393;2377;N
0006267;047;3;9990;1998;999;N
0006405;047;3;9580;1916;958;N
0006443;047;3;8980;1796;898;N
0006444;047;10;1500;1350;150;N
0006450;047;3;45960;9192;4596;N
0006450;047;10;48850;43965;4885;N
0006491;047;10;4490;3367;1123;N
0006494;047;10;8990;8091;899;N
0006499;047;3;19990;3998;1999;N
0006503;047;10;6590;5931;659;N
0006509;047;10;30480;27432;3048;N
0006514;047;3;7990;1598;799;N
0006526;047;10;1990;1791;199;N
0006554;047;10;31000;27900;3100;N
0006577;047;3;16990;3398;1699;N
0006585;047;3;28980;5796;2898;N
0006594;047;3;31990;6398;3199;N
0006616;047;10;14980;13482;1498;N
0006642;047;10;89990;80991;8999;N
0006643;047;10;14990;13491;1499;N
0006670;047;10;5990;5391;599;N
0006674;047;10;16480;14832;1648;N
0006700;047;3;10990;2198;1099;N
0006700;047;10;19980;17982;1998;N
0006705;047;10;22980;20682;2298;N
0006731;047;10;9560;8604;956;N
0009197;047;3;14590;2918;1459;N
0009197;047;10;20980;18882;2098;N
0009673;047;3;19990;3998;1999;N
0009673;047;10;15980;14382;1598;N
0009891;047;10;13160;11844;1316;N
0010304;047;3;49980;9996;4998;N
0005091;048;8;14840;5936;2968;N
0005554;048;9;12072;6036;3018;N
0005682;048;10;19970;15976;3994;N
0006261;048;8;15296;6116;3060;N
0006547;048;8;24330;12165;4055;N
0006644;048;10;25359;21132;4227;N
0009215;048;10;3590;1795;1795;N
0009359;048;10;27172;22643;4529;N
0009359;048;9;7980;2660;2660;N
0005255;050;11;25500;25500;6375;D
0006571;050;11;42500;42500;10625;D
0006624;050;11;65000;65000;16250;D
0006185;054;9;946259.22;115963.68;11220.21;N
0004255;057;4;256994.72;185815.22;0;N
0006086;058;9;7285;2427;2427;N
0006676;058;9;10345;5171;2587;N
0005875;059;01/2020;1138853.11;877290.72;0;N
0006450;061;10;89820;41274;1000;N
0006649;061;10;12480;1248;1248;N
0003789;062;11;11990;11990;2998;D
0004221;062;10;3990;1995;1995;N
0004668;062;4;19470;3894;3894;N
0010304;065;12;10190;2642;500;N
0010304;065;01;12600;2600;500;N
0004719;067;10;7299;4866;2433;N
0004719;067;11;10999;10999;2200;D
0005189;067;11;16999;16999;2429;D
0005554;067;9;7999;4799;1600;N
0005624;067;5;16998;6798;1700;N
0005680;067;10;21097;18987;2110;N
0005682;067;7;11998;998;500;N
0005682;067;11;9399;4399;500;N
0009390;067;5;16498;6598;1650;N
0009703;067;9;15498;10332;2583;N
0006617;069;1;13130;4370;1095;N
0010304;069;1;16020;6020;500;N
0006444;070;11-103-2024;26420.2;6611.2;2201;N
0005261;073;10;529222.87;321750.52;0;N
0009197;085;10;8120;6766;1354;N
0009674;085;8;6900;1725;1725;N
0004026;092;10;7900;6320;1580;N
0004086;092;02 07;98650;1615;500;N
0004514;092;10;4600;3066;1534;N
0004553;092;10;4100;2733;1367;N
0005164;092;10;7400;6150;1250;N
0005680;092;10;4100;2733;1367;N
0006261;092;6;12000;2000;2000;N
0004701;093;12;855770.91;136155.35;10187.75;N
0004897;094;1020249929;1520000;244666.7;19997.56;N
0004897;095;1020277112;190000;28735.66;2580.88;N
0006164;096;1020261893;950000;138444.24;12754.86;N
0004769;097;9;49800;24820;0;N
0005097;097;2;26300;2630;2630;N
0005592;097;5-24;19740;9740;4870;N
0005628;097;6-24;14640;2440;2440;N
0005653;097;11;53140;53140;5314;D
0005682;097;4;36280;1923;500;N
0005862;097;9;20400;12240;4080;N
0006067;097;2;25290;2529;2529;N
0006216;097;5-24;19040;0.02;0.02;N
0009185;097;5-24;23840;0.02;0.02;N
0009215;097;11;28340;28340;2834;D
0009233;097;3;33640;6728;3364;N
0009233;097;11;45900;45900;4590;D
0009359;097;9;7940;2646;2646;N
0009703;097;8;12880;3220;3220;N
0009703;097;11;41290;41290;4120;D
0003074;116;120532753;264000;78100;1100;N
0004510;116;200661274;510000;432500;2500;N
0004560;116;200844862;324000;303000;3000;N
0004729;116;200678645;577200;504400;2600;N
0004791;116;120691723;330000;152900;1100;N
0004866;116;130646250;261800;246400;0;N
0005164;116;130010156;198000;31900;1100;N
0005314;116;130003226;132000;69300;0;N
0005331;116;120888342;360000;132000;1500;N
0005371;116;130094355;196900;141900;0;N
0005707;116;200660994;297500;225000;2500;N
0005887;116;130005540;330000;163900;1100;N
0009230;116;200660913;270000;200000;2500;N
0004086;124;9;20156.4;16796.4;1680;N
0004086;124;11;15788.2;15788.2;1316;D
0004396;124;8;9267;4632;1545;N
0004430;124;9;7412;4940;1236;N
0004668;124;5;25238;18926;2104;N
0004719;124;4;36308.8;18152.8;3026;N
0004763;124;2;17487;4365;1458;N
0005091;124;8;21450;16086;1788;N
0005202;124;5;15390.08;3846.08;1924;N
0005540;124;9;16920.8;13534.8;1693;N
0005540;124;11;11857.4;11857.4;1186;D
0005540;124;2;11062.4;2764.4;922;N
0005572;124;4;11348;4726;946;N
0005576;124;5;11565.08;2889.08;1446;N
0005600;124;5;39401.2;19697.2;3284;N
0005616;124;9;11997.2;9997.2;1000;N
0005653;124;3;28604.3;267832.3;2384;N
0005680;124;8;25554.12;19164.12;2130;N
0005682;124;3;23632.4;8782.4;1970;N
0005682;124;5;19100.9;9548.9;1592;N
0005682;124;11;14298.2;14298.2;1430;D
0005706;124;11;29589.6;29589.6;2466;D
0005919;124;1;13637;2267;1137;N
0005919;124;9;35628.25;29688.25;2970;N
0006025;124;8;5271;2634;879;N
0006070;124;8;5972;2984;996;N
0006120;124;8;14961;11220;1247;N
0006154;124;3;10135.05;1119.05;1119.05;N
0006154;124;10;12188;11172;1016;N
0006216;124;6;17604.2;10269.2;1467;N
0006444;124;1;14941;2481;1246;N
0006514;124;8;7249;2409;605;N
0006547;124;8;24183;18135;2016;N
0006559;124;8;10832;8123;903;N
0006571;124;11;23609.6;23609.6;1968;D
0006576;124;10;23974;21976;1998;N
0006577;124;9;28253.4;23543.4;2355;N
0006585;124;11;12229.4;12229.4;1020;D
0006642;124;9;24863.4;20719.4;2072;N
0006642;124;11;5048;5048;2524;D
0006655;124;9;33458.2;30074.31;2789;N
0006693;124;9;31401.85;26167.85;2617;N
0006698;124;8;17905.15;13426.15;1493;N
0006699;124;8;12632;9473;1053;N
0009233;124;3;19621.4;6533.4;1636;N
0009233;124;6;26723.93;15588.93;2227;N
0009363;124;9;16910.4;14090.4;1410;N
0010306;124;8;13269;11057;1106;N
0010306;124;9;17104.4;15678.4;1426;N
0002824;125;452115519289;20300.94;20300.94;3383.49;D
0003595;125;452114646192;26478.36;26478.36;2206.53;N
0004013;125;452114630963;16794.8;15115.32;1679.48;N
0004086;125;452114733007;15460.2;14171.85;1288.35;N
0004166;125;452109063260;17165.76;1430.48;1430.48;N
0004434;125;452109815980;24435.84;4072.64;2036.32;N
0004463;125;452112569810;46408.08;27071.38;3867.34;N
0004473;125;452111839691;24805.68;12402.84;2067.14;N
0004485;125;452114608168;27051.6;22543;2254.3;N
0004723;125;452114887334;13827.12;12674.86;1152.26;N
0004763;125;452115138661;14858.88;13620.64;1238.24;N
0004890;125;452110765998;34022.04;11340.68;2835.17;N
0004897;125;452114121810;29485.44;24571.2;2457.12;N
0004921;125;452110904320;26475.84;8825.28;2206.32;N
0005030;125;452111126741;44708.4;14902.8;3725.7;N
0005266;125;452112676025;31377.84;5229.64;5229.64;N
0005312;125;452110577818;21039.72;7013.24;1753.31;N
0005567;125;452114021027;16891.74;8445.87;2815.29;N
0005600;125;452115192884;24643.44;22589.82;2053.62;N
0005600;125;452110264120;22099.56;5524.89;1841.63;N
0005600;125;452113126105;34618.68;25964.01;2884.89;N
0005757;125;452114083398;28737.84;21553.38;2394.82;N
0005793;125;452111590692;30848.4;9254.52;3084.84;N
0005832;125;452114355574;37585.92;31321.6;3132.16;N
0005869;125;452114647453;20798.82;13865.88;6932.94;N
0005896;125;452110676952;21536.88;7178.96;1794.74;N
0005910;125;452109520615;33275.16;2772.93;2772.93;N
0006018;125;452114155663;24727.4;19781.92;2472.74;N
0006086;125;452112992342;17880;13410;1490;N
0006152;125;452114192814;24847.98;16565.32;4141.33;N
0006185;125;452112550022;17964.24;10479.14;1497.02;N
0006264;125;452109660586;29859.72;2486.31;2486.31;N
0006401;125;452115108882;19281.18;16067.65;3213.53;N
0006433;125;452110084864;36394.68;6065.78;3032.89;N
0006444;125;452115539950;21579.36;21579.36;1798.28;D
0006449;125;452114300290;27674.36;19767.4;3953.48;N
0006450;125;452112345449;25210.68;12605.34;2100.89;N
0006489;125;452112369990;23782.08;13872.88;1981.84;N
0006491;125;452115232266;23386.52;23386.52;5846.63;D
0006499;125;452112015261;24999.6;9999.84;2499.96;N
0006506;125;452112475429;19467.3;3244.55;3244.55;N
0006546;125;452114493417;31115.52;20743.68;5185.92;N
0006546;125;452112928128;29631;17284.75;2469.25;N
0006568;125;452112182004;39268.68;11453.36;11453.36;N
0006588;125;452115544994;41715.24;41715.24;3476.27;D
0006593;125;452110394585;26438.28;8609.57;2203.19;N
0006594;125;452111042448;13972.9;2794.58;1397.29;N
0006642;125;452113458330;20114.76;15086.07;1676.23;N
0006642;125;452110151891;37776.9;3777.69;3777.69;N
0006676;125;452112153389;34449.24;18757.1;2870.77;N
0006681;125;452113041909;30907.98;15453.99;5151.33;N
0006718;125;452115705917;21033.48;21033.48;3505.58;D
0006720;125;452114331427;38289.24;31907.7;3190.77;N
0006728;125;452114451719;39746.55;13248.85;13248.85;N
0007777;125;452114115893;14096.4;9397.6;2349.4;N
0009197;125;452114492738;13101.84;10918.2;1091.82;N
0009197;125;452111321808;23958.24;9982.6;1996.52;N
0009859;125;452114974537;22990.56;19158.8;3831.76;N
0009891;125;452114609720;18381.06;12254.04;3063.51;N
0005617;138;0405975766015;425557.19;127610.19;1661;N
0004634;151;8149;330;330;330;D
0004908;151;8132;274;274;274;D
0005505;151;8128;589;589;589;D
0005548;151;8109;294;294;294;D
0005613;151;8150;814;814;814;D
0005639;151;8147;73;73;73;D
0005642;151;8124;1125;1125;1125;D
0005653;151;8121;1100;1100;1100;D
0005662;151;8120;600;600;600;D
0006001;151;3510;2528;2528;2528;D
0006014;151;6179;2513;2513;2513;D
0006090;151;4430;35;35;35;D
0006220;151;7112;2909;2909;2909;D
0006518;151;8044;1075;1075;1075;D
0007905;151;2100;1096;1096;1096;D
0009954;151;8152;732;732;732;D
0005652;153;523/otkup/127.19;2634623.5;1017219.37;14884.61;N
0005662;153;334/1/OTKUP/98EUR;2058745.07;933918.23;11468.61;N
0005740;153;59-9-0/otkup;1364250.39;751500.96;7023.37;N
0006001;153;04891/111.11eur;2351152;1594590.03;13002.83;N
0006014;153;125 eur;3519264;3153277.39;14628.33;N
0006092;153;125 eur;3518049;3254466.61;14628.33;N
0006220;153;125 eur;3516633;3282359.23;14628.33;N
0004397;154;4;9120;2736;912;N
0004430;154;4;12060;3618;1206;N
0004583;154;4;4530;1359;453;N
0004868;154;4;7640;2292;764;N
0005572;154;4;5450;1635;545;N
0005605;154;4;11300;3390;1130;N
0005624;154;4;14590;4377;1459;N
0005635;154;4;7260;2178;726;N
0005682;154;4;6360;2;2;N
0006174;154;4;7900;2370;790;N
0006267;154;4;6810;2043;681;N
0006521;154;4;10000;3000;1000;N
0006643;154;4;7260;2178;726;N
0009233;154;4;13750;4125;1375;N
0009359;154;4;18620;5586;1862;N
0009703;154;4;6500;1950;650;N
0004322;158;2;9500;1900;950;N
0005116;158;2;9500;950;950;N
0005312;158;2;9500;1900;950;N
0005566;158;2;9500;950;950;N
0005713;158;2;9500;950;950;N
0005726;158;2;9500;950;950;N
0005862;158;2;9500;950;950;N
0005924;158;2;9500;950;950;N
0006026;158;2;5000;500;500;N
0006450;158;2;9500;950;950;N
0006521;158;2;9500;950;950;N
0006549;158;2;10800;1080;1080;N
0006571;158;2;20300;2030;2030;N
0004669;177;11;3500;3500;3500;D
0004759;177;11;3500;3500;3500;D
0005751;177;11;5950;5950;5950;D
0006236;177;11;7000;7000;7000;D
0006483;177;11;3500;3500;3500;D
0006503;177;11;3500;3500;3500;D
0006527;177;11;8750;8750;8750;D
0006644;177;11;3500;3500;3500;D
0006671;177;11;5250;5250;5250;D
0006713;177;11;5250;5250;5250;D
0009193;177;11;7000;7000;7000;D
0009673;177;11;5250;5250;5250;D
0005565;186;978438418-179493;23875;11250;125;N
0009480;223;;755166.76;257948.07;11000;N
0004463;226;;256256.68;212668.68;0;N
0002844;228;;1716225.3;342570.3;16849.46;N
0004255;232;;639451.22;291642.89;0;N
0004914;239;17974759;547374.24;357391.85;0;N
0006200;400;11;49235.49;49235.49;49235.49;D
